x1,y1,,x2,y2,,x3,y3,,x4,y4,,x5,y5,,x6,y6,,x7,y7,,x8,y8
303.8894687,394.4203,,303.8574829,448.5981,,303.8087174,454.7118,,303.7745029,441.3989,,303.5232267,460.6932,,,,,303.4112815,416.1447,,,
304.8891051,394.4004,,304.8570141,448.3817,,304.8080882,454.9643,,304.7737611,441.3993,,304.5216583,460.9837,,,,,304.4093449,416.7426,,,
305.8887415,394.3776,,305.8565452,448.1534,,305.807459,455.2033,,305.7730194,441.413,,305.52009,461.2595,,,,,305.4074083,417.2268,,,
306.8883779,394.3381,,306.8560764,447.9408,,306.8068297,455.4345,,306.7722776,441.4104,,306.5185217,461.5364,,,,,306.4054718,417.6189,,,
307.8880143,394.2758,,307.8556076,447.7015,,307.8062005,455.6535,,307.7715358,441.3958,,307.5169533,461.8251,,,,,307.4035352,417.9169,,,
308.8876507,394.198,,308.8551388,447.4659,,308.8055713,455.8392,,308.7707941,441.4018,,308.515385,462.0954,,,,,308.4015986,418.1349,,,
309.8872871,394.1222,,309.85467,447.2518,,309.8049421,456.0636,,309.7700523,441.4149,,309.5138167,462.3253,,,,,309.399662,418.3525,,,
310.8869235,394.0859,,310.8542012,447.0048,,310.8043129,456.4197,,310.7693105,441.4251,,310.5122483,462.5254,,,,,310.3977255,418.5928,,,
311.8865599,394.0772,,311.8537324,446.6954,,311.8036836,456.7627,,311.7685688,441.4515,,311.51068,462.7531,,,,,311.3957889,418.8618,,,
312.8861963,394.0499,,312.8532636,446.3655,,312.8030544,457.0507,,312.767827,441.4991,,312.5091117,463.0336,,,,,312.3938523,419.1309,,,
313.8858328,393.9792,,313.8527948,446.0536,,313.8024252,457.3155,,313.7670852,441.5532,,313.5075433,463.3731,,,,,313.3919157,419.3444,,,
314.8854692,393.8809,,314.852326,445.7392,,314.801796,457.603,,314.7663435,441.616,,314.505975,463.7249,,,,,314.3899792,419.5163,,,
315.8851056,393.8249,,315.8518572,445.4431,,315.8011668,457.9225,,315.7656017,441.6742,,315.5044067,464.0444,,,,,315.3880426,419.693,,,
316.884742,393.7785,,316.8513884,445.1986,,316.8005376,458.212,,316.7648599,441.7388,,316.5028383,464.2988,,,,,316.386106,419.8676,,,
317.8843784,393.691,,317.8509196,444.9566,,317.7999083,458.5152,,317.7641182,441.8188,,317.50127,464.5337,,,,,317.3841694,420.0476,,,
318.8840148,393.5804,,318.8504508,444.6717,,318.7992791,458.8844,,318.7633764,441.9096,,318.4997017,464.7641,,,,,318.3822329,420.2131,,,
319.8836512,393.4986,,319.849982,444.3954,,319.7986499,459.2811,,319.7626346,441.9884,,319.4981333,465.0363,,,,,319.3802963,420.3503,,,
320.8832876,393.4422,,320.8495132,444.1782,,320.7980207,459.6494,,320.7618929,442.0737,,320.496565,465.3634,,,,,320.3783597,420.4876,,,
321.882924,393.4139,,321.8490443,443.9751,,321.7973915,459.9122,,321.7611511,442.1796,,321.4949967,465.6795,,,,,321.3764231,420.5982,,,
322.8825604,393.4156,,322.8485755,443.7424,,322.7967622,460.1263,,322.7604093,442.2947,,322.4934283,465.9781,,,,,322.3744866,420.6547,,,
323.8821969,393.421,,323.8481067,443.5295,,323.796133,460.3983,,323.7596676,442.4296,,323.49186,466.2915,,,,,323.37255,420.6898,,,
324.8818333,393.4045,,324.8476379,443.3534,,324.7955038,460.5852,,324.7589258,442.5851,,324.4902917,466.6215,,,,,324.3706134,420.7147,,,
325.8814697,393.4145,,325.8471691,443.1682,,325.7948746,460.729,,325.758184,442.7353,,325.4887233,466.8993,,,,,325.3686768,420.7426,,,
326.8811061,393.4206,,326.8467003,442.9873,,326.7942454,460.9527,,326.7574423,442.9165,,326.487155,467.1132,,,,,326.3667403,420.7837,,,
327.8807425,393.39,,327.8462315,442.8164,,327.7936161,461.2635,,327.7567005,443.1164,,327.4855867,467.2712,,,,,327.3648037,420.8237,,,
328.8803789,393.363,,328.8457627,442.6399,,328.7929869,461.5527,,328.7559587,443.321,,328.4840183,467.402,,,,,328.3628671,420.8572,,,
329.8800153,393.2917,,329.8452939,442.4865,,329.7923577,461.8086,,329.755217,443.5317,,329.48245,467.5818,,,,,329.3609305,420.8985,,,
330.8796517,393.2335,,330.8448251,442.3372,,330.7917285,462.1465,,330.7544752,443.6961,,330.4808817,467.8411,,,,,330.358994,420.9333,,,
331.8792881,393.1996,,331.8443563,442.1727,,331.7910993,462.5123,,331.7537334,443.8906,,331.4793133,468.1526,,,,,331.3570574,420.9632,,,
332.8789245,393.1814,,332.8438875,442.0015,,332.79047,462.8272,,332.7529917,444.0748,,332.477745,468.4596,,,,,332.3551208,420.9917,,,
333.878561,393.201,,333.8434187,441.8237,,333.7898408,463.1168,,333.7522499,444.2489,,333.4761767,468.7468,,,,,333.3531843,421.0028,,,
334.8781974,393.2079,,334.8429499,441.6605,,334.7892116,463.4854,,334.7515081,444.4393,,334.4746083,468.9992,,,,,334.3512477,420.964,,,
335.8778338,393.1841,,335.8424811,441.5052,,335.7885824,463.8265,,335.7507664,444.6121,,335.47304,469.2088,,,,,335.3493111,420.9137,,,
336.8774702,393.142,,336.8420123,441.328,,336.7879532,464.1292,,336.7500246,444.7922,,336.4714717,469.3962,,,,,336.3473745,420.9041,,,
337.8771066,393.1002,,337.8415434,441.1361,,337.787324,464.4836,,337.7492828,444.9669,,337.4699033,469.5674,,,,,337.345438,420.9203,,,
338.876743,393.0499,,338.8410746,440.9487,,338.7866947,464.8779,,338.7485411,445.1398,,338.468335,469.7515,,,,,338.3435014,420.9505,,,
339.8763794,393.0062,,339.8406058,440.7889,,339.7860655,465.2336,,339.7477993,445.3173,,339.4667667,469.9331,,,,,339.3415648,420.9709,,,
340.8760158,392.9894,,340.840137,440.6291,,340.7854363,465.5588,,340.7470575,445.4858,,340.4651983,470.1483,,,,,340.3396282,420.9797,,,
341.8756522,392.9999,,341.8396682,440.4472,,341.7848071,465.8727,,341.7463158,445.6498,,341.46363,470.3757,,,,,341.3376917,421.0087,,,
342.8752886,392.9924,,342.8391994,440.2655,,342.7841779,466.1364,,342.745574,445.8208,,342.4620617,470.5885,,,,,342.3357551,421.0319,,,
343.8749251,392.9563,,343.8387306,440.0461,,343.7835486,466.3351,,343.7448322,445.9749,,343.4604933,470.7765,,,,,343.3338185,421.0451,,,
344.8745615,392.891,,344.8382618,439.7322,,344.7829194,466.523,,344.7440905,446.1059,,344.458925,470.9639,,,,,344.3318819,421.072,,,
345.8741979,392.817,,345.837793,439.3913,,345.7822902,466.8187,,345.7433487,446.2471,,345.4573567,471.1553,,,,,345.3299454,421.1038,,,
346.8738343,392.7328,,346.8373242,439.0454,,346.781661,467.1627,,346.7426069,446.3938,,346.4557883,471.3152,,,,,346.3280088,421.1277,,,
347.8734707,392.607,,347.8368554,438.7396,,347.7810318,467.4929,,347.7418652,446.5376,,347.45422,471.4454,,,,,347.3260722,421.1557,,,
348.8731071,392.4514,,348.8363866,438.5787,,348.7804025,467.8009,,348.7411234,446.7011,,348.4526517,471.578,,,,,348.3241356,421.1873,,,
349.8727435,392.3214,,349.8359178,438.5052,,349.7797733,468.0659,,349.7403816,446.8542,,349.4510833,471.7205,,,,,349.3221991,421.2029,,,
350.8723799,392.2048,,350.835449,438.4791,,350.7791441,468.273,,350.7396399,446.9727,,350.449515,471.8794,,,,,350.3202625,421.2255,,,
351.8720163,392.103,,351.8349802,438.4369,,351.7785149,468.4356,,351.7388981,447.0889,,351.4479467,472.0673,,,,,351.3183259,421.2625,,,
352.8716527,391.9512,,352.8345114,438.2881,,352.7778857,468.6069,,352.7381563,447.253,,352.4463783,472.2433,,,,,352.3163893,421.3084,,,
353.8712892,391.7626,,353.8340425,437.9686,,353.7772564,468.8509,,353.7374146,447.4114,,353.44481,472.3954,,,,,353.3144528,421.3384,,,
354.8709256,391.6584,,354.8335737,437.5701,,354.7766272,469.15,,354.7366728,447.5558,,354.4432417,472.5494,,,,,354.3125162,421.3755,,,
355.870562,391.5703,,355.8331049,437.2395,,355.775998,469.3726,,355.735931,447.6893,,355.4416733,472.7499,,,,,355.3105796,421.4214,,,
356.8701984,391.483,,356.8326361,437.0222,,356.7753688,469.5264,,356.7351893,447.8031,,356.440105,473.0304,,,,,356.308643,421.4665,,,
357.8698348,391.4867,,357.8321673,436.898,,357.7747396,469.6727,,357.7344475,447.9288,,357.4385367,473.3148,,,,,357.3067065,421.5336,,,
358.8694712,391.5527,,358.8316985,436.7604,,358.7741104,469.8352,,358.7337057,448.0657,,358.4369683,473.6073,,,,,358.3047699,421.6527,,,
359.8691076,391.627,,359.8312297,436.5914,,359.7734811,470.0303,,359.732964,448.1898,,359.4354,473.8934,,,,,359.3028333,421.7648,,,
360.868744,391.6071,,360.8307609,436.4128,,360.7728519,470.2223,,360.7322222,448.3277,,360.4338317,474.141,,,,,360.3008967,421.8423,,,
361.8683804,391.5048,,361.8302921,436.2336,,361.7722227,470.3644,,361.7314804,448.4642,,361.4322633,474.3746,,,,,361.2989602,421.8971,,,
362.8680168,391.3774,,362.8298233,435.9971,,362.7715935,470.4987,,362.7307387,448.5864,,362.430695,474.6189,,,,,362.2970236,421.9923,,,
363.8676533,391.2907,,363.8293545,435.7257,,363.7709643,470.7015,,363.7299969,448.7226,,363.4291267,474.8919,,,,,363.295087,422.1096,,,
364.8672897,391.2502,,364.8288857,435.4712,,364.770335,470.9457,,364.7292551,448.8701,,364.4275583,475.1901,,,,,364.2931505,422.2377,,,
365.8669261,391.2288,,365.8284169,435.2314,,365.7697058,471.1859,,365.7285134,448.9847,,365.42599,475.4538,,,,,365.2912139,422.3661,,,
366.8665625,391.1399,,366.8279481,434.99,,366.7690766,471.3997,,366.7277716,449.1096,,366.4244217,475.701,,,,,366.2892773,422.5021,,,
367.8661989,391.0176,,367.8274793,434.7996,,367.7684474,471.5933,,367.7270298,449.2336,,367.4228533,475.9516,,,,,367.2873407,422.6222,,,
368.8658353,390.8844,,368.8270104,434.6223,,368.7678182,471.8216,,368.7262881,449.3674,,368.421285,476.1924,,,,,368.2854042,422.7069,,,
369.8654717,390.8207,,369.8265416,434.3837,,369.7671889,472.0948,,369.7255463,449.507,,369.4197167,476.4454,,,,,369.2834676,422.784,,,
370.8651081,390.7468,,370.8260728,434.1365,,370.7665597,472.3694,,370.7248045,449.6477,,370.4181483,476.7093,,,,,370.281531,422.8785,,,
371.8647445,390.6526,,371.825604,433.9449,,371.7659305,472.6061,,371.7240628,449.7903,,371.41658,476.9174,,,,,371.2795944,422.983,,,
372.8643809,390.555,,372.8251352,433.7784,,372.7653013,472.8063,,372.723321,449.9396,,372.4150117,477.1249,,,,,372.2776579,423.0816,,,
373.8640174,390.4143,,373.8246664,433.6072,,373.7646721,472.9928,,373.7225792,450.0815,,373.4134433,477.371,,,,,373.2757213,423.1753,,,
374.8636538,390.2227,,374.8241976,433.4084,,374.7640428,473.1678,,374.7218375,450.216,,374.411875,477.6402,,,,,374.2737847,423.2667,,,
375.8632902,390.0188,,375.8237288,433.1542,,375.7634136,473.3142,,375.7210957,450.3476,,,,,,,,375.2718481,423.3791,,,
376.8629266,389.8509,,376.82326,432.8688,,376.7627844,473.4738,,376.7203539,450.4777,,,,,,,,376.2699116,423.4673,,,
377.862563,389.7076,,377.8227912,432.5973,,377.7621552,473.6849,,377.7196122,450.6066,,,,,,,,377.267975,423.4799,,,
378.8621994,389.5322,,378.8223224,432.3833,,378.761526,473.9182,,378.7188704,450.7466,,,,,,,,378.2660384,423.4621,,,
379.8618358,389.2651,,379.8218536,432.2303,,379.7608968,474.156,,379.7181286,450.8834,,,,,,,,379.2641018,423.4738,,,
380.8614722,388.8507,,380.8213848,432.0423,,380.7602675,474.3889,,380.7173869,451.0194,,,,,,,,380.2621653,423.4896,,,
381.8611086,388.4766,,381.820916,431.8318,,381.7596383,474.5462,,381.7166451,451.1523,,,,,,,,381.2602287,423.4968,,,
382.860745,388.2669,,382.8204472,431.5908,,382.7590091,474.6819,,382.7159033,451.2888,,,,,,,,382.2582921,423.5185,,,
383.8603815,388.0732,,383.8199784,431.3277,,383.7583799,474.8401,,383.7151616,451.4232,,,,,,,,383.2563555,423.5522,,,
384.8600179,387.884,,384.8195095,431.0912,,384.7577507,475.07,,384.7144198,451.5391,,,,,,,,384.254419,423.5809,,,
385.8596543,387.7665,,385.8190407,430.8901,,385.7571214,475.3871,,385.713678,451.6376,,,,,,,,385.2524824,423.6067,,,
386.8592907,387.8158,,386.8185719,430.7123,,386.7564922,475.6968,,386.7129363,451.7389,,,,,,,,386.2505458,423.662,,,
387.8589271,387.9298,,387.8181031,430.5293,,387.755863,475.9079,,387.7121945,451.8525,,,,,,,,387.2486093,423.7834,,,
388.8585635,388.0352,,388.8176343,430.3597,,388.7552338,476.0924,,388.7114527,451.9699,,,,,,,,388.2466727,423.9481,,,
389.8581999,388.1061,,389.8171655,430.1733,,389.7546046,476.3262,,389.710711,452.1016,,,,,,,,389.2447361,424.0504,,,
390.8578363,388.1604,,390.8166967,429.9558,,390.7539753,476.5228,,390.7099692,452.2294,,,,,,,,390.2427995,424.083,,,
391.8574727,388.1794,,391.8162279,429.7633,,391.7533461,476.7401,,391.7092274,452.3611,,,,,,,,391.240863,424.1316,,,
392.8571091,388.1335,,392.8157591,429.5969,,392.7527169,476.9439,,392.7084857,452.504,,,,,,,,392.2389264,424.188,,,
393.8567456,388.0568,,393.8152903,429.4328,,393.7520877,477.1199,,393.7077439,452.6531,,,,,,,,393.2369898,424.2634,,,
394.856382,387.9951,,394.8148215,429.2802,,394.7514585,477.2866,,394.7070021,452.7991,,,,,,,,394.2350532,424.354,,,
395.8560184,387.9537,,395.8143527,429.0638,,395.7508292,477.4785,,395.7062604,452.963,,,,,,,,395.2331167,424.4442,,,
396.8556548,387.8916,,396.8138839,428.8153,,396.7502,477.7117,,396.7055186,453.1286,,,,,,,,396.2311801,424.5314,,,
397.8552912,387.8921,,397.8134151,428.5707,,397.7495708,477.9442,,397.7047768,453.2948,,,,,,,,397.2292435,424.648,,,
398.8549276,387.8772,,398.8129463,428.3856,,398.7489416,478.1446,,398.7040351,453.4724,,,,,,,,398.2273069,424.7572,,,
399.854564,387.7311,,399.8124775,428.2287,,399.7483124,478.3049,,399.7032933,453.6116,,,,,,,,399.2253704,424.8143,,,
400.8542004,387.4975,,400.8120086,428.0535,,400.7476832,478.5609,,400.7025515,453.7536,,,,,,,,400.2234338,424.9188,,,
401.8538368,387.2183,,401.8115398,427.8451,,401.7470539,478.8644,,401.7018098,453.907,,,,,,,,401.2214972,425.0437,,,
402.8534732,386.9428,,402.811071,427.6306,,402.7464247,479.0864,,402.701068,454.0476,,,,,,,,402.2195606,425.1058,,,
403.8531097,386.663,,403.8106022,427.4107,,403.7457955,479.2142,,403.7003262,454.2125,,,,,,,,403.2176241,425.1382,,,
404.8527461,386.3407,,404.8101334,427.2184,,404.7451663,479.2925,,404.6995845,454.3799,,,,,,,,404.2156875,425.175,,,
405.8523825,385.9989,,405.8096646,427.0034,,405.7445371,479.3412,,405.6988427,454.5412,,,,,,,,405.2137509,425.2211,,,
406.8520189,385.6869,,406.8091958,426.7995,,406.7439078,479.367,,406.6981009,454.7175,,,,,,,,406.2118143,425.2241,,,
407.8516553,385.3926,,407.808727,426.6486,,407.7432786,479.4307,,407.6973592,454.8749,,,,,,,,407.2098778,425.2704,,,
408.8512917,385.1991,,408.8082582,426.5065,,408.7426494,479.5253,,408.6966174,455.0132,,,,,,,,408.2079412,425.3903,,,
409.8509281,385.0445,,409.8077894,426.3408,,409.7420202,479.6266,,409.6958756,455.1452,,,,,,,,409.2060046,425.4949,,,
410.8505645,384.8993,,410.8073206,426.1564,,410.741391,479.7118,,410.6951339,455.2905,,,,,,,,410.204068,425.5683,,,
411.8502009,384.7655,,411.8068518,425.8459,,411.7407617,479.7917,,411.6943921,455.4538,,,,,,,,411.2021315,425.6252,,,
412.8498373,384.6009,,412.806383,425.5165,,412.7401325,479.9173,,412.6936503,455.6179,,,,,,,,412.2001949,425.6993,,,
413.8494738,384.3545,,413.8059142,425.3492,,413.7395033,480.0756,,413.6929086,455.7653,,,,,,,,413.1982583,425.7534,,,
414.8491102,384.1302,,414.8054454,425.3022,,414.7388741,480.2422,,414.6921668,455.9071,,,,,,,,414.1963217,425.8005,,,
415.8487466,383.9925,,415.8049765,425.2478,,415.7382449,480.3501,,415.691425,456.0541,,,,,,,,415.1943852,425.8606,,,
416.848383,383.8929,,416.8045077,425.1084,,416.7376156,480.4061,,416.6906833,456.1982,,,,,,,,,,,,
417.8480194,383.7754,,417.8040389,424.868,,417.7369864,480.463,,417.6899415,456.361,,,,,,,,,,,,
418.8476558,383.6086,,418.8035701,424.67,,418.7363572,480.5482,,418.6891997,456.5413,,,,,,,,,,,,
419.8472922,383.3937,,419.8031013,424.5074,,419.735728,480.6439,,419.688458,456.7118,,,,,,,,,,,,
420.8469286,383.1743,,420.8026325,424.3288,,420.7350988,480.7278,,420.6877162,456.8707,,,,,,,,,,,,
421.846565,383.0239,,421.8021637,424.115,,421.7344695,480.7889,,421.6869744,457.0142,,,,,,,,,,,,
422.8462014,382.9263,,422.8016949,423.9029,,422.7338403,480.818,,422.6862327,457.1371,,,,,,,,,,,,
423.8458379,382.8208,,423.8012261,423.7471,,423.7332111,480.8514,,423.6854909,457.2625,,,,,,,,,,,,
424.8454743,382.6994,,424.8007573,423.6217,,424.7325819,480.8975,,424.6847491,457.4024,,,,,,,,,,,,
425.8451107,382.5624,,425.8002885,423.5216,,425.7319527,480.9341,,425.6840074,457.5434,,,,,,,,,,,,
426.8447471,382.3867,,426.7998197,423.4759,,426.7313235,480.963,,426.6832656,457.6897,,,,,,,,,,,,
427.8443835,382.2071,,427.7993509,423.4658,,427.7306942,480.9861,,427.6825238,457.8405,,,,,,,,,,,,
428.8440199,382.0819,,428.7988821,423.432,,428.730065,481.0079,,428.6817821,458.0012,,,,,,,,,,,,
429.8436563,382.0208,,429.7984133,423.2766,,429.7294358,481.0371,,429.6810403,458.1615,,,,,,,,,,,,
430.8432927,381.9597,,430.7979445,423.1517,,430.7288066,481.0645,,430.6802985,458.3172,,,,,,,,,,,,
431.8429291,381.8626,,431.7974756,423.0688,,431.7281774,481.0882,,431.6795568,458.476,,,,,,,,,,,,
432.8425656,381.7422,,432.7970068,422.9711,,432.7275481,481.0994,,432.678815,458.6518,,,,,,,,,,,,
433.842202,381.622,,433.796538,422.8063,,433.7269189,481.1054,,433.6780732,458.8143,,,,,,,,,,,,
434.8418384,381.505,,434.7960692,422.5585,,434.7262897,481.1105,,434.6773315,458.9576,,,,,,,,,,,,
435.8414748,381.437,,435.7956004,422.331,,435.7256605,481.0984,,435.6765897,459.1211,,,,,,,,,,,,
436.8411112,381.3844,,436.7951316,422.1497,,436.7250313,481.0875,,436.6758479,459.2944,,,,,,,,,,,,
437.8407476,381.2526,,437.7946628,422.0009,,437.724402,481.0796,,437.6751062,459.4137,,,,,,,,,,,,
438.840384,381.069,,438.794194,421.8655,,438.7237728,481.0628,,438.6743644,459.5425,,,,,,,,,,,,
439.8400204,380.9139,,439.7937252,421.7186,,439.7231436,481.0868,,439.6736226,459.7019,,,,,,,,,,,,
440.8396568,380.7475,,440.7932564,421.5558,,440.7225144,481.1032,,440.6728809,459.8921,,,,,,,,,,,,
441.8392932,380.5554,,441.7927876,421.4069,,441.7218852,481.0573,,441.6721391,460.1652,,,,,,,,,,,,
442.8389297,380.3969,,442.7923188,421.2768,,442.7212559,481.0411,,442.6713973,460.5074,,,,,,,,,,,,
443.8385661,380.3107,,443.79185,421.1469,,443.7206267,481.0431,,443.6706556,460.7985,,,,,,,,,,,,
444.8382025,380.2596,,444.7913812,421.0295,,,,,444.6699138,460.952,,,,,,,,,,,,
445.8378389,380.2189,,445.7909124,420.9089,,,,,445.669172,461.0441,,,,,,,,,,,,
446.8374753,380.1851,,446.7904436,420.7603,,,,,446.6684303,461.1263,,,,,,,,,,,,
447.8371117,380.1304,,447.7899747,420.6119,,,,,447.6676885,461.2052,,,,,,,,,,,,
448.8367481,380.0525,,448.7895059,420.4897,,,,,448.6669467,461.2648,,,,,,,,,,,,
449.8363845,379.9962,,449.7890371,420.3646,,,,,449.666205,461.2949,,,,,,,,,,,,
450.8360209,379.958,,450.7885683,420.1934,,,,,450.6654632,461.2987,,,,,,,,,,,,
451.8356573,379.9083,,451.7880995,419.9506,,,,,451.6647214,461.2624,,,,,,,,,,,,
452.8352938,379.8495,,452.7876307,419.6915,,,,,452.6639797,461.1316,,,,,,,,,,,,
453.8349302,379.8018,,453.7871619,419.4657,,,,,453.6632379,460.9479,,,,,,,,,,,,
454.8345666,379.762,,454.7866931,419.2728,,,,,454.6624961,460.9574,,,,,,,,,,,,
455.834203,379.714,,455.7862243,419.0957,,,,,455.6617544,461.2578,,,,,,,,,,,,
456.8338394,379.663,,456.7857555,418.9123,,,,,456.6610126,461.6801,,,,,,,,,,,,
457.8334758,379.6158,,457.7852867,418.7145,,,,,457.6602708,462.0607,,,,,,,,,,,,
458.8331122,379.5687,,458.7848179,418.5182,,,,,458.6595291,462.354,,,,,,,,,,,,
459.8327486,379.5128,,459.7843491,418.323,,,,,459.6587873,462.5856,,,,,,,,,,,,
460.832385,379.4421,,460.7838803,418.1277,,,,,460.6580455,462.7736,,,,,,,,,,,,
461.8320214,379.353,,461.7834115,417.9372,,,,,461.6573038,462.9273,,,,,,,,,,,,
462.8316579,379.242,,462.7829427,417.7374,,,,,462.656562,463.0553,,,,,,,,,,,,
463.8312943,379.1988,,463.7824738,417.5369,,,,,463.6558202,463.1821,,,,,,,,,,,,
464.8309307,379.1876,,464.782005,417.3471,,,,,464.6550785,463.337,,,,,,,,,,,,
465.8305671,379.1323,,465.7815362,417.158,,,,,465.6543367,463.4617,,,,,,,,,,,,
466.8302035,379.0565,,466.7810674,416.9905,,,,,466.6535949,463.5788,,,,,,,,,,,,
467.8298399,378.9876,,467.7805986,416.8196,,,,,467.6528532,463.7077,,,,,,,,,,,,
468.8294763,378.9258,,468.7801298,416.6246,,,,,468.6521114,463.8216,,,,,,,,,,,,
469.8291127,378.8239,,469.779661,416.4579,,,,,469.6513696,463.9259,,,,,,,,,,,,
470.8287491,378.701,,470.7791922,416.3357,,,,,470.6506279,464.0554,,,,,,,,,,,,
471.8283855,378.6432,,471.7787234,416.1786,,,,,471.6498861,464.2105,,,,,,,,,,,,
472.828022,378.6604,,472.7782546,415.9346,,,,,472.6491443,464.3345,,,,,,,,,,,,
473.8276584,378.7228,,473.7777858,415.5928,,,,,473.6484026,464.4703,,,,,,,,,,,,
474.8272948,378.8037,,474.777317,415.2446,,,,,474.6476608,464.6112,,,,,,,,,,,,
475.8269312,378.8109,,475.7768482,414.9835,,,,,475.646919,464.7661,,,,,,,,,,,,
476.8265676,378.8072,,476.7763794,414.7241,,,,,476.6461773,464.8884,,,,,,,,,,,,
477.826204,378.8085,,477.7759106,414.4485,,,,,477.6454355,465.0053,,,,,,,,,,,,
478.8258404,378.7896,,478.7754417,414.1717,,,,,478.6446937,465.1841,,,,,,,,,,,,
479.8254768,378.7734,,479.7749729,413.9065,,,,,479.643952,465.3579,,,,,,,,,,,,
480.8251132,378.7675,,480.7745041,413.69,,,,,480.6432102,465.4914,,,,,,,,,,,,
481.8247496,378.7931,,481.7740353,413.5352,,,,,481.6424684,465.6446,,,,,,,,,,,,
482.8243861,378.8227,,482.7735665,413.3898,,,,,482.6417267,465.7801,,,,,,,,,,,,
483.8240225,378.8073,,483.7730977,413.198,,,,,483.6409849,465.8631,,,,,,,,,,,,
484.8236589,378.7474,,484.7726289,412.9732,,,,,484.6402431,465.9545,,,,,,,,,,,,
485.8232953,378.6445,,485.7721601,412.7696,,,,,485.6395014,466.0804,,,,,,,,,,,,
486.8229317,378.5172,,486.7716913,412.6288,,,,,486.6387596,466.2618,,,,,,,,,,,,
487.8225681,378.3381,,487.7712225,412.481,,,,,487.6380178,466.4444,,,,,,,,,,,,
488.8222045,378.0691,,488.7707537,412.3045,,,,,488.6372761,466.5713,,,,,,,,,,,,
489.8218409,377.813,,489.7702849,412.1475,,,,,489.6365343,466.7051,,,,,,,,,,,,
490.8214773,377.631,,490.7698161,412.0125,,,,,490.6357925,466.9041,,,,,,,,,,,,
491.8211137,377.4644,,491.7693473,411.8676,,,,,491.6350508,467.1157,,,,,,,,,,,,
492.8207502,377.2031,,492.7688785,411.6854,,,,,492.634309,467.3024,,,,,,,,,,,,
493.8203866,376.9819,,493.7684097,411.4571,,,,,493.6335672,467.4858,,,,,,,,,,,,
494.820023,376.8148,,494.7679408,411.2071,,,,,494.6328255,467.6564,,,,,,,,,,,,
495.8196594,376.6384,,495.767472,411.0158,,,,,495.6320837,467.8264,,,,,,,,,,,,
496.8192958,376.4567,,496.7670032,410.7956,,,,,496.6313419,468.0159,,,,,,,,,,,,
497.8189322,376.3193,,497.7665344,410.5036,,,,,497.6306002,468.2086,,,,,,,,,,,,
498.8185686,376.2142,,498.7660656,410.256,,,,,498.6298584,468.3806,,,,,,,,,,,,
499.818205,376.1238,,499.7655968,410.0084,,,,,499.6291166,468.5274,,,,,,,,,,,,
500.8178414,376.0461,,500.765128,409.836,,,,,500.6283749,468.6769,,,,,,,,,,,,
501.8174778,375.9964,,501.7646592,409.7184,,,,,501.6276331,468.8648,,,,,,,,,,,,
502.8171143,375.9752,,502.7641904,409.6012,,,,,502.6268913,469.034,,,,,,,,,,,,
503.8167507,375.9728,,503.7637216,409.5123,,,,,503.6261496,469.1681,,,,,,,,,,,,
504.8163871,375.9907,,504.7632528,409.4101,,,,,504.6254078,469.3003,,,,,,,,,,,,
505.8160235,375.9944,,505.762784,409.2175,,,,,505.624666,469.4456,,,,,,,,,,,,
506.8156599,375.9837,,506.7623152,408.9978,,,,,506.6239243,469.6119,,,,,,,,,,,,
507.8152963,376.0403,,507.7618464,408.7812,,,,,507.6231825,469.807,,,,,,,,,,,,
508.8149327,376.0978,,508.7613776,408.5533,,,,,508.6224407,469.9528,,,,,,,,,,,,
509.8145691,376.1456,,509.7609088,408.3303,,,,,509.621699,470.0763,,,,,,,,,,,,
510.8142055,376.2011,,510.7604399,408.1211,,,,,510.6209572,470.2225,,,,,,,,,,,,
511.8138419,376.2592,,511.7599711,407.9125,,,,,511.6202154,470.3836,,,,,,,,,,,,
512.8134784,376.3272,,512.7595023,407.723,,,,,512.6194737,470.5533,,,,,,,,,,,,
513.8131148,376.4063,,513.7590335,407.5128,,,,,513.6187319,470.7339,,,,,,,,,,,,
514.8127512,376.5234,,514.7585647,407.2202,,,,,514.6179901,470.9108,,,,,,,,,,,,
515.8123876,376.6778,,515.7580959,406.9109,,,,,515.6172484,471.1213,,,,,,,,,,,,
516.812024,376.7995,,516.7576271,406.631,,,,,516.6165066,471.3461,,,,,,,,,,,,
517.8116604,376.9386,,517.7571583,406.4368,,,,,,,,,,,,,,,,,,
518.8112968,377.1238,,518.7566895,406.2843,,,,,,,,,,,,,,,,,,
519.8109332,377.3116,,519.7562207,406.1292,,,,,,,,,,,,,,,,,,
520.8105696,377.4269,,520.7557519,405.9364,,,,,,,,,,,,,,,,,,
521.810206,377.4961,,521.7552831,405.6503,,,,,,,,,,,,,,,,,,
522.8098425,377.5138,,522.7548143,405.3349,,,,,,,,,,,,,,,,,,
523.8094789,377.5131,,523.7543455,405.0918,,,,,,,,,,,,,,,,,,
524.8091153,377.5294,,524.7538767,404.8736,,,,,,,,,,,,,,,,,,
525.8087517,377.5462,,525.7534078,404.6306,,,,,,,,,,,,,,,,,,
526.8083881,377.525,,526.752939,404.4331,,,,,,,,,,,,,,,,,,
527.8080245,377.4578,,527.7524702,404.2578,,,,,,,,,,,,,,,,,,
528.8076609,377.3822,,528.7520014,404.0731,,,,,,,,,,,,,,,,,,
